,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,sum,address,postcode,state,country,property_valuation,age
128,133,Eldridge,Fiddeman,1,12,1977-06-13,182,2,1000,N,",./;'[]\-=",1,16.0,3164.55,19392 7th Trail,4744,1,Australia,1,15705.0
129,134,Merna,McCulloch,0,34,1997-08-01,97,8,40000,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,1,5.0,7170.95,1605 Northfield Junction,2158,0,Australia,11,8351.0
130,135,Rosalia,Sigart,0,18,1975-01-18,95,4,1000,N,/dev/null; touch /tmp/blns.fail ; echo,0,3.0,6860.460000000001,9674 Graceland Junction,3201,2,Australia,6,16582.0
131,136,Mel,Bennet,1,46,1973-05-26,148,5,20000,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),1,7.0,9406.85,638 Thackeray Junction,4178,1,Australia,3,17184.0
132,137,Vaughn,Artin,1,27,1987-11-21,111,6,20000,N,1'; DROP TABLE users--,0,10.0,3507.0499999999997,869 Forster Circle,2112,0,Australia,10,11892.0
133,138,Onofredo,Franc,1,5,1985-04-28,132,2,40000,N,ã»(ï¿£âï¿£)ã»:*:,1,13.0,4927.349999999999,0 Golden Leaf Crossing,2033,0,Australia,9,12829.0
134,139,Gar,,1,1,1964-07-28,114,8,40000,N,-100,0,4.0,10638.89,215 Lindbergh Trail,4401,1,Australia,1,20408.0
135,140,Morrie,Flaxon,1,9,1994-05-20,123,5,1000,N,1/0,0,2.0,7649.339999999999,829 Washington Crossing,3186,2,Australia,9,9520.0
136,141,Townsend,Trobe,1,67,1954-06-25,180,2,20000,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,1,10.0,4053.9800000000005,585 Loomis Court,2097,0,Australia,11,24094.0
137,142,Bentley,Fortesquieu,1,57,1967-08-07,131,3,40000,N,../../../../../../../../../../../etc/passwd%00,0,17.0,12474.740000000002,68063 Blue Bill Park Center,3058,2,Australia,9,19303.0
138,143,Kendall,Figg,1,19,1957-09-01,114,0,1000,N,ðµ ð ð ð,1,11.0,4689.21,15673 Farmco Point,4017,1,Australia,6,22930.0
139,144,Jory,Barrabeale,2,71,,70,4,1000,N,,0,,8961.14,22 Oxford Junction,2315,0,Australia,3,15625.47963668327
140,145,Filippo,Ferrara,1,33,1997-07-21,1,2,1000,N,NIL,0,4.0,8149.189999999999,7245 Cottonwood Center,2285,0,Australia,5,8362.0
141,146,Ricoriki,Matlock,1,34,1985-04-08,130,5,1000,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,0,8.0,1973.29,20382 Spohn Alley,2219,0,Australia,11,12849.0
142,147,Rea,Pattrick,0,32,1973-12-06,20,3,1000,N,ð¾ ð ð ð ð ð ð ð,1,10.0,8079.089999999999,12375 Cambridge Pass,2065,0,Australia,11,16990.0
143,148,Jaquith,Maffey,0,69,1981-05-08,123,9,1000,N,ç°ä¸­ããã«ããã¦ä¸ãã,1,5.0,5808.83,03 Granby Parkway,3216,2,Australia,8,14280.0
144,149,Drucy,Kausche,0,41,1995-01-31,140,3,1000,N,1/0,1,1.0,7091.73,939 Coleman Pass,4509,1,Australia,7,9264.0
145,150,Bradly,Crosse,1,6,1983-08-23,49,2,40000,N,/dev/null; touch /tmp/blns.fail ; echo,0,17.0,3630.96,69914 Bowman Place,2330,0,Australia,7,13443.0
146,151,Donnie,Brimson,1,36,1965-01-31,100,5,1000,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,1,13.0,13047.54,34457 Springview Street,2759,0,Australia,9,20221.0
147,152,Stephana,Cardew,0,5,1981-03-03,44,2,1000,N,00ËÆ$-,0,16.0,2941.37,992 Old Shore Trail,2069,0,Australia,12,14346.0
148,153,Lorilyn,Walshe,0,73,1977-07-28,23,1,1000,N,ì¬íê³¼íì ì´íì°êµ¬ì,1,12.0,7808.16,453 Sheridan Street,2747,0,Australia,8,15660.0
149,154,Faydra,Dulieu,0,90,1958-02-13,96,9,1000,N,,0,11.0,3558.3100000000004,8 Mccormick Crossing,2227,0,Australia,8,22765.0
150,155,Orran,Bogges,1,4,1985-12-28,131,5,1000,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",0,10.0,4008.51,63344 Holmberg Crossing,2025,0,Australia,10,12585.0
151,156,Shayla,Rimmington,0,23,1979-09-09,49,2,1000,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,1,11.0,4831.579999999999,9 Huxley Circle,3191,2,Australia,11,14887.0
152,157,Chad,Houtby,1,97,1974-11-23,72,2,40000,N,100,0,16.0,2541.39,0 Hazelcrest Road,3025,2,Australia,8,16638.0
153,158,Hamlin,Odams,1,99,1984-09-03,95,9,40000,N,100,0,5.0,7221.049999999999,2 Continental Plaza,2263,0,Australia,6,13066.0
154,159,Arin,Matskevich,1,90,1987-05-12,140,3,40000,N,ã»(ï¿£âï¿£)ã»:*:,0,13.0,6016.320000000001,80 Duke Terrace,2233,0,Australia,10,12085.0
155,160,Wake,Durning,1,5,1964-07-15,134,3,1000,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,0,18.0,3024.58,860 Hintze Lane,2154,0,Australia,11,20421.0
156,161,Tadd,Bloss,1,49,1976-01-21,195,9,1000,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,0,16.0,1148.64,3723 Bunker Hill Circle,2065,0,Australia,10,16214.0
157,162,Port,Acuna,1,90,1979-08-12,108,4,1000,N,Ù¡Ù¢Ù£,0,15.0,3317.47,5 Corry Court,2119,0,Australia,10,14915.0
158,163,Kessia,Helder,0,58,1976-09-06,98,1,20000,N,Ù¡Ù¢Ù£,1,14.0,3089.24,65105 Sommers Pass,3016,2,Australia,10,15985.0
159,164,Aarika,Van Vuuren,0,55,1999-08-07,149,7,40000,N,NIL,1,1.0,2583.85,2054 Sommers Pass,4113,1,Australia,4,7615.0
160,165,Aldon,Roelofs,1,61,1984-03-25,19,0,1000,N,Ù¡Ù¢Ù£,1,12.0,9893.75,22371 Miller Trail,2032,0,Australia,10,13228.0
161,166,Elston,Oleszczak,1,54,1955-06-12,173,5,40000,N,â¢,0,6.0,9737.720000000001,35807 Oneill Way,4300,1,Australia,4,23742.0
162,167,Nathalie,Tideswell,0,95,1969-10-27,195,3,20000,N,-1,1,17.0,9888.61,75612 Clarendon Junction,4352,1,Australia,6,18491.0
163,168,Reggie,Broggetti,2,8,,76,4,40000,N,,1,,10135.249999999998,16 Golf View Center,3020,2,Australia,6,15625.47963668327
164,169,Alfy,Bruhnke,1,20,1957-10-19,50,8,20000,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,1,5.0,2065.08,93 Iowa Junction,2116,0,Australia,9,22882.0
165,170,Jammal,Gever,1,80,1975-06-02,117,3,20000,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",0,21.0,4254.3099999999995,48 Cascade Terrace,3057,2,Australia,8,16447.0
166,171,Halli,Davidoff,0,62,1970-12-04,22,5,1000,N,ï½ï½¨(Â´âï½â©,0,10.0,9865.380000000001,13950 Jackson Avenue,2099,0,Australia,11,18088.0
167,172,Hilton,Carney,1,54,1988-09-12,63,5,40000,N,NIL,1,6.0,10150.139999999998,35386 Mockingbird Road,3749,2,Australia,4,11596.0
168,173,Ebba,Hanselmann,0,99,1997-01-02,76,3,40000,N,é¨è½æ ¼,0,1.0,14061.479999999998,2 Randy Point,2766,0,Australia,8,8562.0
169,174,Catie,Tosspell,0,93,1989-11-26,74,3,1000,N,â,0,12.0,12893.570000000002,6898 Redwing Park,2148,0,Australia,9,11156.0
170,175,Templeton,Hambrook,1,36,1975-11-28,131,5,40000,N,<svg><script>0<1>alert('XSS')</script>,0,5.0,6008.03,52273 Bay Place,3145,2,Australia,11,16268.0
171,176,Angelo,Clayal,1,39,1992-04-13,6,6,1000,N,<script>alert('hi')</script>,0,10.0,6733.15,272 Montana Avenue,2021,0,Australia,8,10287.0
172,177,Ondrea,Pablos,0,25,1989-11-09,120,2,20000,N,ì¬íê³¼íì ì´íì°êµ¬ì,0,4.0,11826.34,82520 Mifflin Drive,2333,0,Australia,5,11173.0
173,178,Matthieu,Bertelmot,1,2,1967-04-03,195,9,40000,N,100,0,8.0,3504.09,8 Dixon Parkway,2783,0,Australia,7,19429.0
174,179,Esteban,Sewill,1,23,1966-05-11,70,5,20000,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,1,6.0,3168.84,4 Dayton Terrace,2280,0,Australia,9,19756.0
175,180,Trisha,Neasham,0,16,1971-09-17,189,0,40000,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,0,14.0,7970.57,216 Barnett Junction,4120,1,Australia,8,17801.0
176,181,Pavla,Braunle,0,49,1982-11-21,149,5,1000,N,-100,0,9.0,5663.900000000001,8256 Annamark Court,3638,2,Australia,1,13718.0
177,182,Lydon,Dahlman,1,99,1992-11-20,145,2,40000,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,1,7.0,9279.01,83012 Dapin Lane,4300,1,Australia,4,10066.0
178,183,Dannie,Hissie,0,7,1997-08-05,80,7,40000,N,../../../../../../../../../../../etc/hosts,0,3.0,5947.98,8 Haas Park,2074,0,Australia,10,8347.0
179,184,Nappie,Paolo,1,40,1971-12-13,100,5,20000,N,â,1,7.0,3734.88,50 Meadow Ridge Way,2880,0,Australia,1,17714.0
180,185,Crosby,Walcot,1,80,1979-12-13,195,6,1000,N,â°â´âµ,1,13.0,9254.279999999999,3567 Northfield Lane,2430,0,Australia,5,14792.0
181,186,Mireielle,Jeppe,0,46,1974-05-06,159,2,1000,N,-100,0,3.0,5550.85,0059 Brentwood Road,4560,1,Australia,7,16839.0
182,187,Pincas,Ather,1,97,1954-01-28,174,9,1000,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,0,11.0,6898.790000000001,0274 Oneill Alley,2088,0,Australia,10,24242.0
183,188,Audry,Seine,0,54,1975-06-22,142,6,20000,N,',1,13.0,5126.07,4179 Carioca Terrace,2220,0,Australia,11,16427.0
184,189,Umberto,Torricella,1,73,1981-07-19,141,2,40000,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,0,10.0,8633.689999999999,59265 Sullivan Junction,3031,2,Australia,4,14208.0
185,190,Hayley,Girardengo,0,42,1979-02-04,134,3,40000,N,-1,0,10.0,3083.07,7 Warbler Point,2250,0,Australia,9,15104.0
186,191,Christopher,Heining,1,22,1960-04-27,87,9,40000,N,ðµ ð ð ð,1,6.0,1065.03,3 Buell Park,2261,0,Australia,7,21961.0
187,192,Goldi,Osler,0,2,1978-11-19,96,3,1000,N,"""'",1,8.0,3836.29,0 Bay Center,3196,2,Australia,6,15181.0
188,193,Foss,Hardes,1,13,1964-07-22,133,5,1000,N,"<>?:""{}|_+",1,12.0,7368.359999999999,10878 Waywood Way,4352,1,Australia,7,20414.0
189,194,Ursala,Ferrai,0,4,1974-11-16,193,2,40000,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,0,10.0,4313.530000000001,362 Mayer Terrace,4680,1,Australia,5,16645.0
190,195,Talyah,Rylatt,0,34,1958-11-14,129,5,1000,N,ì¸ëë°í ë¥´,0,6.0,12479.459999999997,43 Upham Crossing,3143,2,Australia,9,22491.0
191,196,Swen,Odhams,1,90,1966-02-22,122,5,20000,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,0,6.0,6346.610000000001,0 Superior Drive,2747,0,Australia,8,19834.0
192,197,Avis,,0,32,1977-01-27,195,9,20000,N,,0,5.0,8456.02,8890 Golden Leaf Street,2063,0,Australia,12,15842.0
193,198,Vanya,Gumb,0,82,1981-11-29,23,1,1000,N,,0,16.0,11648.85,5484 Hagan Crossing,3021,2,Australia,7,14075.0
194,199,Verla,Alven,0,61,1978-02-13,96,3,1000,N,ðµ ð ð ð,1,21.0,4323.860000000001,7451 Jana Lane,2138,0,Australia,8,15460.0
195,200,Hube,Weald,1,7,1957-02-04,118,6,40000,N,ï¼ï¼ï¼,1,19.0,11117.36,7 Havey Point,4005,1,Australia,2,23139.0
196,201,Salem,Huie,1,45,1966-04-20,56,5,1000,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,1,11.0,9167.380000000001,32 Steensland Plaza,2233,0,Australia,9,19777.0
197,202,Audie,Pillinger,0,38,1963-06-24,98,1,40000,N,-1,1,16.0,2511.82,107 Elmside Parkway,4811,1,Australia,5,20808.0
198,203,Donovan,Conry,1,71,1964-01-13,151,0,1000,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,1,11.0,4376.259999999999,2 Gina Junction,2085,0,Australia,11,20605.0
199,204,Thorny,Hackworth,1,56,1976-10-01,63,2,1000,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",0,5.0,11444.0,4 Londonderry Lane,3084,2,Australia,10,15960.0
200,205,Rolfe,Kellard,1,18,1958-12-01,16,2,1000,N,â¢,1,6.0,6904.879999999999,39716 Vera Junction,3170,2,Australia,9,22474.0
201,206,Mari,Chevolleau,0,98,1954-07-19,169,9,1000,N,ç°ä¸­ããã«ããã¦ä¸ãã,1,14.0,5633.8099999999995,183 Ronald Regan Street,2066,0,Australia,9,24070.0
202,207,Adena,Whyman,0,9,1994-08-10,195,9,1000,N,-100,0,7.0,4448.26,2 Thierer Road,4113,1,Australia,8,9438.0
203,208,Rutter,Excell,1,57,1994-10-31,112,6,20000,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,0,5.0,5158.98,056 Stone Corner Alley,4078,1,Australia,7,9356.0
204,209,Udall,Bellard,1,9,1957-08-28,20,9,40000,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,1,6.0,6093.4800000000005,528 Mandrake Crossing,2222,0,Australia,11,22934.0
205,210,Albrecht,Thomasson,1,50,1963-11-18,22,6,1000,N,testâ testâ«,0,18.0,8805.199999999999,19969 5th Parkway,3152,2,Australia,9,20661.0
206,211,Beitris,,0,6,1974-03-04,183,5,1000,N,-0.5,1,5.0,10073.759999999998,78 Rockefeller Park,2159,0,Australia,10,16902.0
207,212,Nanice,Ellse,0,21,2001-11-19,57,4,40000,N,â°â´âµ,0,1.0,2429.8,417 Transport Trail,4503,1,Australia,4,6780.0
208,213,Lockwood,Exroll,1,13,1996-05-14,14,2,20000,N,ã,1,6.0,13555.56,6327 Lunder Crossing,4655,1,Australia,4,8795.0
209,214,Jeramie,Cellier,1,82,1957-11-29,74,3,1000,N,ï¼ï¼ï¼,0,6.0,6834.460000000001,811 Tony Road,4220,1,Australia,9,22841.0
210,215,Debera,Foxworthy,0,37,1974-06-24,24,7,20000,N,åè£½æ¼¢èª,1,18.0,8485.16,0 Northport Court,4012,1,Australia,3,16790.0
211,216,Cinderella,Parcall,0,12,1995-01-12,131,2,20000,N,"__ï¾(,_,*)",1,7.0,5830.969999999999,231 Havey Court,2153,0,Australia,10,9283.0
212,217,Jeralee,Quartly,0,63,1979-12-09,195,5,20000,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,0,16.0,11465.249999999998,603 Kenwood Avenue,2070,0,Australia,11,14796.0
213,218,Stefa,Dunnan,0,37,1993-08-06,19,6,20000,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,1,8.0,4232.68,09040 Myrtle Parkway,2015,0,Australia,8,9807.0
214,219,Markus,Mughal,1,9,1964-11-25,53,3,1000,N,åè£½æ¼¢èª,0,7.0,7915.57,05241 Shelley Park,2776,0,Australia,8,20288.0
215,220,Jeniffer,Apark,0,79,1954-05-10,64,5,20000,N,-0.5,0,9.0,7458.69,7 Pankratz Point,3011,2,Australia,8,24140.0
216,221,Mara,Bloore,0,14,1980-03-10,179,5,1000,N,(ï½¡â â âï½¡),0,14.0,6729.84,51 Crescent Oaks Parkway,2761,0,Australia,8,14704.0
217,222,Nev,Larive,1,89,1978-09-03,42,3,1000,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,0,16.0,2626.81,49 Emmet Junction,2015,0,Australia,11,15258.0
218,223,Ossie,Meaton,1,13,1983-11-26,186,9,40000,N,NIL,1,14.0,9805.5,78 Surrey Place,2502,0,Australia,7,13348.0
219,224,Morgun,Girvan,1,2,1967-12-03,44,2,40000,N,0,0,17.0,6209.459999999999,6236 Summerview Terrace,2110,0,Australia,12,19185.0
220,225,Brittaney,Pring,0,84,1977-03-11,117,3,40000,N,<script>alert('hi')</script>,0,13.0,2416.13,682 Sheridan Avenue,2566,0,Australia,9,15799.0
221,226,Bondie,Letty,1,96,1977-11-11,54,5,1000,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",0,20.0,1639.95,04139 Delladonna Place,2519,0,Australia,7,15554.0
222,227,Wendall,McKeand,1,99,1973-08-14,6,1,1000,N,-1,0,18.0,5589.13,2 Scott Circle,2506,0,Australia,9,17104.0
223,228,Lucia,Pickervance,0,59,1986-05-25,176,5,20000,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,0,12.0,5178.17,92253 Kensington Drive,2209,0,Australia,7,12437.0
224,229,Vaughn,Lambis,1,30,1966-03-06,195,6,20000,N,',0,19.0,4473.07,93 Westend Terrace,2116,0,Australia,10,19822.0
225,230,Maegan,Scyone,0,74,1954-06-24,95,6,20000,N,â©testâ©,0,11.0,11755.6,4 5th Point,2075,0,Australia,11,24095.0
226,231,Basile,Winsor,1,48,1995-08-05,56,2,1000,N,â£,1,3.0,5338.64,11667 Blackbird Street,2226,0,Australia,10,9078.0
227,232,Zaria,Koeppke,0,94,1987-11-11,120,7,1000,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,0,12.0,4132.44,0 Sommers Circle,2145,0,Australia,9,11902.0
228,233,Art,Barwell,1,34,1986-08-08,70,6,1000,N,â°â´âµ,0,13.0,5218.620000000001,2 Northridge Street,2508,0,Australia,10,12362.0
229,234,Mead,Alpes,0,71,1969-08-12,40,7,20000,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,0,12.0,11557.99,816 Spohn Center,2036,0,Australia,10,18567.0
230,235,Leona,Phateplace,0,30,1976-12-26,153,3,1000,N,2018-02-01 00:00:00,0,15.0,9629.609999999999,98 Service Court,2018,0,Australia,8,15874.0
231,236,Tybalt,Gillingwater,1,79,1954-10-30,140,3,40000,N,â©testâ©,0,14.0,5255.34,6 Morning Park,3666,2,Australia,2,23967.0
232,237,Reginald,Dartan,1,18,1974-03-07,0,6,20000,N,Ù¡Ù¢Ù£,1,11.0,7156.79,4263 Hanson Place,2021,0,Australia,11,16899.0
233,238,Max,Bilborough,1,54,1984-02-04,127,9,1000,N,â©testâ©,1,14.0,5838.6,6159 Katie Street,2750,0,Australia,8,13278.0
234,239,Wells,Pressman,1,62,1992-12-13,134,3,40000,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,0,3.0,12986.130000000001,95 Eliot Street,4514,1,Australia,3,10043.0
235,240,Gavin,Fawks,1,49,1989-07-28,17,4,20000,N,100,1,15.0,5689.530000000001,0 Westend Park,2525,0,Australia,9,11277.0
236,241,Quillan,Duigan,1,94,1987-05-09,131,1,1000,N,<img src=x onerror=alert('hi') />,0,20.0,3855.87,39988 Porter Pass,4152,1,Australia,7,12088.0
237,242,Taite,Droghan,1,17,1992-03-20,107,6,40000,N,âââ,0,8.0,7798.25,0796 Melody Park,2200,0,Australia,9,10311.0
238,243,Barbara,Croxley,0,94,1976-09-02,180,5,20000,N,1,1,14.0,8818.380000000001,2914 Vahlen Lane,2250,0,Australia,8,15989.0
239,244,Germayne,Sperry,1,57,1974-11-25,195,7,40000,N,1'; DROP TABLE users--,0,8.0,6290.66,65 Kinsman Trail,3023,2,Australia,6,16636.0
240,245,Noell,Grahlmans,0,6,2001-09-26,25,2,40000,N,ð¾ ð ð ð ð ð ð ð,0,1.0,4855.26,07227 Hoard Terrace,3500,2,Australia,1,6834.0
241,246,Binny,Whight,0,63,1991-02-28,181,5,20000,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },0,9.0,9724.98,25503 Evergreen Drive,4300,1,Australia,5,10697.0
